
"HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
77	CONDITION/SYMPTOM
y/o	CONDITION/SYMPTOM
F	CONDITION/SYMPTOM
with	O
PMhx	O
of	O
Developmental	CONDITION/SYMPTOM
Delay	CONDITION/SYMPTOM
,	O
COPD	CONDITION/SYMPTOM
,	O
HL	CONDITION/SYMPTOM
,	O
HTN	CONDITION/SYMPTOM
and	O
Mirizzi	CONDITION/SYMPTOM
syndrome	CONDITION/SYMPTOM
who	O
presented	O
today	TIME
for	O
elective	O
ERCP	EVENT
"	O

"Pt	O
was	O
felt	O
to	O
be	O
functionning	O
at	O
baseline	O
prior	O
to	O
procedure	O
with	O
mild	CONDITION/SYMPTOM
agitation	CONDITION/SYMPTOM
,	O
pulling	EVENT
at	EVENT
PIVs	EVENT
but	O
interacting	EVENT
with	EVENT
staff	EVENT
"	O

She	O
was	O
given	O
fent	DRUG
/	O
midaz	DRUG
for	O
ERCP	EVENT
with	EVENT
stent	EVENT
placement	EVENT
and	O
was	O
transferred	O
to	O
the	O
post-ERCP	LOCATION
suite	LOCATION
in	O
stable	CONDITION/SYMPTOM
condition	CONDITION/SYMPTOM

She	O
had	O
elevated	MEASUREMENT
BPs	MEASUREMENT
during	TIME
the	TIME
procedure	TIME
requiring	O
labetalol	DRUG
and	O
metoprolol	DRUG

She	O
was	O
found	O
mildly	CONDITION/SYMPTOM
tachypneic	CONDITION/SYMPTOM
/	O
wheezing	CONDITION/SYMPTOM
with	O
emesis	CONDITION/SYMPTOM
on	O
her	O
gown	O

"It	O
was	O
felt	O
likely	O
that	O
she	O
had	O
an	O
aspiration	O
event	O
with	O
low	CONDITION/SYMPTOM
grade	CONDITION/SYMPTOM
temp	CONDITION/SYMPTOM
However,	O
she	O
was	O
still	CONDITION/SYMPTOM
moving	CONDITION/SYMPTOM
all	CONDITION/SYMPTOM
four	CONDITION/SYMPTOM
extremities	CONDITION/SYMPTOM
and	O
responding	CONDITION/SYMPTOM
appropriately	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
questions	CONDITION/SYMPTOM
though	O
mildly	CONDITION/SYMPTOM
sedated	CONDITION/SYMPTOM
prior	O
to	O
transfer	O
to	O
the	LOCATION
floor	LOCATION
"	O

"On	O
arrival	O
to	O
the	LOCATION
floor	LOCATION
,	O
pt	O
was	O
minimally	CONDITION/SYMPTOM
responsive	CONDITION/SYMPTOM
to	O
sternal	EVENT
rub	EVENT
and	O
did	CONDITION/SYMPTOM
not	CONDITION/SYMPTOM
withdraw	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
focal	CONDITION/SYMPTOM
stimuli	CONDITION/SYMPTOM
"	O

She	O
was	O
notably	O
tachypneic	CONDITION/SYMPTOM
and	O
eyes	CONDITION/SYMPTOM
were	CONDITION/SYMPTOM
deviated	CONDITION/SYMPTOM
to	O
right	LOCATION
side	LOCATION

She	O
was	O
able	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
track	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
left	CONDITION/SYMPTOM
with	CONDITION/SYMPTOM
stimuli	CONDITION/SYMPTOM
and	O
would	O
intermittently	FREQUENCY
open	CONDITION/SYMPTOM
eyes	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
command	CONDITION/SYMPTOM

Pt	O
had	O
an	O
ABG	EVENT
7.4/36/92	MEASUREMENT
with	O
lactate	MEASUREMENT
of	MEASUREMENT
3.5	MEASUREMENT
and	O
CXR	EVENT
showed	O
a	O
right	CONDITION/SYMPTOM
lower	CONDITION/SYMPTOM
lobe	CONDITION/SYMPTOM
infiltrate	CONDITION/SYMPTOM

"Due	O
to	O
concern	O
for	O
acute	CONDITION/SYMPTOM
intracranial	CONDITION/SYMPTOM
hemmorrhage	CONDITION/SYMPTOM
,	O
she	O
was	O
taken	O
down	O
for	O
a	O
stat	O
CT	EVENT
head	EVENT
"	O

"On	O
return	O
to	O
the	LOCATION
floor	LOCATION
,	O
pt	O
was	O
given	O
narcan	DRUG
without	CONDITION/SYMPTOM
any	CONDITION/SYMPTOM
significant	CONDITION/SYMPTOM
change	CONDITION/SYMPTOM
in	CONDITION/SYMPTOM
mental	CONDITION/SYMPTOM
status	CONDITION/SYMPTOM
"	O

"	O
Neuro	ORGANIZATION
was	O
consulted	O
for	O
possible	O
acute	CONDITION/SYMPTOM
stroke	CONDITION/SYMPTOM
and	O
within	TIME
a	TIME
few	TIME
minutes	TIME
,	O
she	O
became	CONDITION/SYMPTOM
more	CONDITION/SYMPTOM
responsive	CONDITION/SYMPTOM
,	O
opening	CONDITION/SYMPTOM
eyes	CONDITION/SYMPTOM
spontaneously	CONDITION/SYMPTOM
"	O

"By	O
the	O
time	O
neuro	ORGANIZATION
came	O
to	O
bedside	LOCATION
,	O
pt	O
was	O
able	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
verbalize	CONDITION/SYMPTOM
her	CONDITION/SYMPTOM
name	CONDITION/SYMPTOM
and	O
was	O
noted	O
to	O
be	O
using	CONDITION/SYMPTOM
the	CONDITION/SYMPTOM
right	CONDITION/SYMPTOM
arm	CONDITION/SYMPTOM
and	O
had	O
left	CONDITION/SYMPTOM
sided	CONDITION/SYMPTOM
deficit	CONDITION/SYMPTOM
"	O

A	O
CODE	CONDITION/SYMPTOM
stroke	CONDITION/SYMPTOM
was	O
called	O
and	O
pt	O
was	O
taken	O
for	O
urgent	O
CTA	EVENT
head	EVENT
which	O
did	O
not	O
show	O
any	O
vessel	CONDITION/SYMPTOM
obstruction	CONDITION/SYMPTOM
and	O
TPA	EVENT
was	O
felt	O
unlikely	O
to	O
be	O
helpful	O

Perfusion	EVENT
images	EVENT
confirmed	O
right	CONDITION/SYMPTOM
temporal	CONDITION/SYMPTOM
hypoperfusion	CONDITION/SYMPTOM
consistent	O
with	O
clinical	EVENT
exam	EVENT
and	O
likely	O
right	CONDITION/SYMPTOM
MCA	CONDITION/SYMPTOM
infarct	CONDITION/SYMPTOM

ICU	EVENT
consult	EVENT
was	O
initiated	O
and	O
pt's	O
guardian	O
was	O
notified	O

Pt	O
was	O
given	O
Vanc	DRUG
/	O
Cefepime	DRUG
and	O
Aspirin	DRUG
300mg	AMOUNT
PR	AMOUNT
while	O
awaiting	O
ICU	LOCATION
transfer	O

She	O
was	O
lying	O
flat	O
per	O
neuro	ORGANIZATION
recs	O
and	O
was	O
noted	O
to	O
be	O
spitting	CONDITION/SYMPTOM
up	CONDITION/SYMPTOM
bilious	CONDITION/SYMPTOM
emesis	CONDITION/SYMPTOM

Head	O
of	O
bed	O
was	O
elevated	O
and	O
pt	O
was	O
suctionned	O
prior	O
to	O
transferred	O
to	O
the	LOCATION
ICU	LOCATION
for	O
closer	O
monitoring	O
of	O
airway	LOCATION
and	O
management	O
of	O
acute	CONDITION/SYMPTOM
pneumonia	CONDITION/SYMPTOM
.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
This	O
is	O
an	O
80	CONDITION/SYMPTOM
yo	CONDITION/SYMPTOM
F	CONDITION/SYMPTOM
who	O
presents	O
to	O
the	LOCATION
ED	LOCATION
with	O
SOB	CONDITION/SYMPTOM
and	O
LE	CONDITION/SYMPTOM
edema	CONDITION/SYMPTOM
x1	AMOUNT
week	AMOUNT

"On	O
arrival	O
to	O
the	LOCATION
ED	LOCATION
,	O
she	O
was	O
unable	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
speak	CONDITION/SYMPTOM
in	CONDITION/SYMPTOM
full	CONDITION/SYMPTOM
sentences	CONDITION/SYMPTOM
and	O
was	O
wheezing	CONDITION/SYMPTOM
"	O

"On	O
further	O
questioning,	O
she	O
claims	O
that	O
she	O
had	O
not	O
been	O
taking	O
her	O
usual	AMOUNT
dose	AMOUNT
of	O
lasix	DRUG
for	AMOUNT
one	AMOUNT
week	AMOUNT
"	O

She	O
also	O
notes	O
a	O
6	AMOUNT
month	AMOUNT
history	O
of	O
intermittent	FREQUENCY
black	CONDITION/SYMPTOM
stool	CONDITION/SYMPTOM

"Last	O
Name	O
STitle	O
,	O
the	CONDITION/SYMPTOM
stool	CONDITION/SYMPTOM
was	CONDITION/SYMPTOM
brown	CONDITION/SYMPTOM
,	O
not	O
black	O
as	O
she	O
describes	O
it"	O

"Patient	O
also	O
claims	O
that	O
she	O
has	O
occasional	O
BRBPR	CONDITION/SYMPTOM
on	O
straining	O
with	O
BMs,	O
with	O
a	O
history	O
of	O
hemorrhoids	CONDITION/SYMPTOM
"	O

"She	O
is	O
on	O
a	O
daily	FREQUENCY
ASA	DRUG
,	O
and	O
denies	O
other	O
NSAID	DRUG
use"	O

She	O
has	O
no	O
history	O
of	O
alcohol	CONDITION/SYMPTOM
consumption	CONDITION/SYMPTOM

Denies	O
abd	CONDITION/SYMPTOM
pain	CONDITION/SYMPTOM
/	O
nausea	CONDITION/SYMPTOM
/	O
vomitting	CONDITION/SYMPTOM
/	O
hemetemesis	CONDITION/SYMPTOM

"On	O
ROS	EVENT
,	O
she	O
denies	O
chest	CONDITION/SYMPTOM
pain	CONDITION/SYMPTOM
/	O
fever	CONDITION/SYMPTOM
/	O
chills	CONDITION/SYMPTOM
/	O
changes	CONDITION/SYMPTOM
in	CONDITION/SYMPTOM
bowel	CONDITION/SYMPTOM
habit	CONDITION/SYMPTOM
/	O
headache	CONDITION/SYMPTOM
/	O
hemeturia	CONDITION/SYMPTOM
/	O
changes	CONDITION/SYMPTOM
in	CONDITION/SYMPTOM
diet	CONDITION/SYMPTOM
."	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
This	O
is	O
a	O
81	CONDITION/SYMPTOM
year	CONDITION/SYMPTOM
old	CONDITION/SYMPTOM
Russian	O
speaking	O
only	O
woman	CONDITION/SYMPTOM
brought	O
from	O
home	LOCATION
after	O
a	O
syncopal	EVENT
episode	EVENT
on	O
day	TIME
of	TIME
admission	TIME

"Through	O
Russian	O
interpreter,	O
patient	O
states	O
that	O
she	O
had	O
an	O
episode	O
of	O
chest	CONDITION/SYMPTOM
pain	CONDITION/SYMPTOM
and	O
shortness	CONDITION/SYMPTOM
of	CONDITION/SYMPTOM
breath	CONDITION/SYMPTOM
after	TIME
lunch	TIME
and	O
then	O
thinks	O
she	O
passed	EVENT
out	EVENT
"	O

Patient	O
woke	O
up	O
with	O
a	O
forehead	CONDITION/SYMPTOM
laceration	CONDITION/SYMPTOM
and	O
right	CONDITION/SYMPTOM
forearm	CONDITION/SYMPTOM
swelling	CONDITION/SYMPTOM

"In	O
ED	LOCATION
,	O
GCS	MEASUREMENT
15	MEASUREMENT
,	O
AOx4	MEASUREMENT
,	O
FS	MEASUREMENT
130	MEASUREMENT
"	O

Patient	O
denied	O
chest	CONDITION/SYMPTOM
pain	CONDITION/SYMPTOM
or	O
shortness	CONDITION/SYMPTOM
of	CONDITION/SYMPTOM
breath	CONDITION/SYMPTOM

EKG	EVENT
showed	O
coarse	O
afib	CONDITION/SYMPTOM
vs	CONDITION/SYMPTOM
atach	CONDITION/SYMPTOM
with	O
21	O
block	O
without	O
no	O
acute	CONDITION/SYMPTOM
ischemic	CONDITION/SYMPTOM
changes	CONDITION/SYMPTOM

Head	EVENT
CT	EVENT
was	O
negative	O
for	O
intracranial	CONDITION/SYMPTOM
hemorrhage	CONDITION/SYMPTOM
and	O
no	O
new	O
c-spine	CONDITION/SYMPTOM
fracture	CONDITION/SYMPTOM
on	O
C-spine	LOCATION

Hip	LOCATION
films	LOCATION
show	O
no	O
definite	O
fracture	CONDITION/SYMPTOM

Right	EVENT
arm	EVENT
x-ray	EVENT
negative	O
for	O
fracture	CONDITION/SYMPTOM

CTA	EVENT
to	O
rule	O
out	O
PE	CONDITION/SYMPTOM
in	O
setting	O
CP	CONDITION/SYMPTOM
and	O
syncope	CONDITION/SYMPTOM

Patient	O
rec'd	O
IV	DRUG
morphine	DRUG
and	O
a	O
tetanus	DRUG
shot	DRUG
in	O
ED	LOCATION
.	O

"HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
82yo	CONDITION/SYMPTOM
Russian	O
speaking	O
F	CONDITION/SYMPTOM
with	O
a	O
PMH	CONDITION/SYMPTOM
of	CONDITION/SYMPTOM
type	CONDITION/SYMPTOM
II	CONDITION/SYMPTOM
DM	CONDITION/SYMPTOM
,	O
HTN	CONDITION/SYMPTOM
,	O
hyperlipidemia	CONDITION/SYMPTOM
,	O
obesity	CONDITION/SYMPTOM
,	O
pulmonary	LOCATION
HTN	CONDITION/SYMPTOM
and	O
anemia	CONDITION/SYMPTOM
,	O
who	O
presented	O
to	O
the	LOCATION
ED	LOCATION
this	TIME
AM	TIME
with	O
worsening	CONDITION/SYMPTOM
SOB	CONDITION/SYMPTOM
x	AMOUNT
2	AMOUNT
weeks	AMOUNT
"	O

"Per	O
the	O
ED	O
resident,	O
the	O
patient	O
noted	O
that	O
she	O
had	O
had	O
worsening	O
SOB	CONDITION/SYMPTOM
x	AMOUNT
2	AMOUNT
weeks	AMOUNT
documented	O
as	O
2	AMOUNT
days	AMOUNT
Name8	O
MD	O
RN	O
note	O
and	O
also	O
complained	O
of	O
orthopnea	CONDITION/SYMPTOM
and	O
increasing	O
lower	CONDITION/SYMPTOM
extremity	CONDITION/SYMPTOM
swelling	CONDITION/SYMPTOM
and	O
weeping	CONDITION/SYMPTOM
from	O
a	O
venous	CONDITION/SYMPTOM
stasis	CONDITION/SYMPTOM
ulcer	CONDITION/SYMPTOM
on	O
her	O
L	LOCATION
shin	LOCATION
"	O

The	O
patient	O
was	O
able	O
to	O
communicate	O
this	O
verbally	O
to	O
ER	O
resident	O
RN	O
notes	O
she	O
was	O
only	CONDITION/SYMPTOM
able	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
speak	CONDITION/SYMPTOM
in	CONDITION/SYMPTOM
4	CONDITION/SYMPTOM
word	CONDITION/SYMPTOM
sentences	CONDITION/SYMPTOM

Her	O
VNA	EVENT
stated	O
that	O
she	O
was	O
only	O
94%	MEASUREMENT
on	MEASUREMENT
2L	MEASUREMENT
O2	MEASUREMENT
at	O
home	O
and	O
had	O
rales	MEASUREMENT
12-28	MEASUREMENT
way	MEASUREMENT
up	MEASUREMENT
bilaterally	MEASUREMENT

"On	O
initial	O
assessment	O
in	O
the	O
Hospital1	LOCATION
18	LOCATION
ER	LOCATION
,	O
her	O
vital	O
signs	O
were	O
T	MEASUREMENT
98.2	MEASUREMENT
,	O
BP	MEASUREMENT
167/60	MEASUREMENT
,	O
HR	MEASUREMENT
61	MEASUREMENT
,	O
RR	MEASUREMENT
23	MEASUREMENT
,	O
sats	MEASUREMENT
100%	MEASUREMENT
on	MEASUREMENT
RA	MEASUREMENT
"	O

"On	O
next	O
assessment	O
2	TIME
hrs	TIME
later	TIME
,	O
pt	O
was	O
felt	O
to	O
be	O
very	CONDITION/SYMPTOM
SOB	CONDITION/SYMPTOM
while	O
attempting	O
to	O
use	O
the	O
bed	O
pan"	O

"RN	O
noted	O
her	O
to	O
be	O
dusky	CONDITION/SYMPTOM
,	O
diaphoretic	CONDITION/SYMPTOM
"	O

"	O
HR	MEASUREMENT
72	MEASUREMENT
,	O
RR	MEASUREMENT
28	MEASUREMENT
,	O
sats	MEASUREMENT
90%	MEASUREMENT
on	MEASUREMENT
RA	MEASUREMENT
"	O

She	O
was	O
placed	EVENT
on	EVENT
a	EVENT
NRB	EVENT
with	O
improvement	O
in	O
her	O
O2	AMOUNT
sats	AMOUNT
to	AMOUNT
98%	AMOUNT

"	O
BP	MEASUREMENT
rose	MEASUREMENT
to	MEASUREMENT
210/74	MEASUREMENT
,	O
then	O
215/93	MEASUREMENT
"	O

CXR	EVENT
was	O
taken	O
and	O
read	O
as	O
c/w	O
pneumonia	CONDITION/SYMPTOM

Blood	EVENT
cx	EVENT
were	EVENT
obtained	EVENT
and	O
ceftriaxone	DRUG
was	O
administtered	O

"	O
90	TIME
mins	TIME
later	TIME
,	O
she	O
was	O
felt	O
to	O
be	O
diaphoretic	CONDITION/SYMPTOM
again,	O
with	O
increased	CONDITION/SYMPTOM
work	CONDITION/SYMPTOM
of	CONDITION/SYMPTOM
breathing	CONDITION/SYMPTOM
"	O

Her	O
O2	MEASUREMENT
sats	MEASUREMENT
dropped	MEASUREMENT
to	MEASUREMENT
90%	MEASUREMENT
by	MEASUREMENT
NRB	MEASUREMENT
and	O
she	O
was	O
prepped	EVENT
for	EVENT
intubation	EVENT

She	O
was	O
given	O
2mg	AMOUNT
versed	DRUG
and	O
was	O
intubated	EVENT

SBP	MEASUREMENT
210	MEASUREMENT
->	MEASUREMENT
178	MEASUREMENT
->	MEASUREMENT
130	MEASUREMENT

She	O
was	O
taken	O
to	O
CT	EVENT
scan	EVENT
for	O
CTA	EVENT

"On	O
return	O
from	O
CT	EVENT
scan	EVENT
,	O
she	O
was	O
felt	O
to	O
be	O
bucking	EVENT
the	EVENT
vent	EVENT
"	O

"She	O
was	O
given	O
fentanyl	DRUG
100mcg	AMOUNT
,	O
with	O
resultant	O
drop	O
in	O
her	O
SBP	MEASUREMENT
to	MEASUREMENT
77	MEASUREMENT
"	O

She	O
was	O
then	O
bolused	AMOUNT
1L	AMOUNT
of	O
NS	DRUG
with	O
improvement	O
in	O
her	O
SBP	MEASUREMENT
to	MEASUREMENT
96	MEASUREMENT

She	O
was	O
also	O
given	O
vecuronium	DRUG
10mg	AMOUNT
IV	AMOUNT
and	O
ativan	DRUG
1mg	AMOUNT
IV	AMOUNT
because	O
of	O
inability	EVENT
to	EVENT
ventilate	EVENT
and	O
biting	EVENT
at	EVENT
the	EVENT
tube	EVENT

"On	O
review,	O
she	O
was	O
given	O
1gm	AMOUNT
CTX	DRUG
IV	DRUG
x1	AMOUNT
,	O
?	O
azithromcyin	DRUG
500mg	AMOUNT
IV	AMOUNT
x1	AMOUNT
,	AMOUNT
lasix	DRUG
20mg	AMOUNT
x1	AMOUNT
,	AMOUNT
120mg	AMOUNT
succinylcholine	DRUG
IV	DRUG
,	O
etomidate	DRUG
20mg	AMOUNT
IV	AMOUNT
,	O
12.5mg	AMOUNT
versed	DRUG
IV	DRUG
,	O
and	O
fentanyl	DRUG
100mcg	AMOUNT
x1	AMOUNT
"	O

She	O
was	O
also	O
given	O
1	AMOUNT
dose	AMOUNT
of	O
mucomyst	DRUG
prior	O
to	O
her	O
CT	EVENT
scan	EVENT
.	O

"HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
This	O
is	O
a	O
84	CONDITION/SYMPTOM
year-old	CONDITION/SYMPTOM
Russian	O
speaking	O
female	CONDITION/SYMPTOM
with	O
a	O
history	O
of	O
systemic	CONDITION/SYMPTOM
hypertension	CONDITION/SYMPTOM
,	O
pulmonary	CONDITION/SYMPTOM
arterial	CONDITION/SYMPTOM
hypertension	CONDITION/SYMPTOM
,	O
chronic	CONDITION/SYMPTOM
diastolic	CONDITION/SYMPTOM
CHF	CONDITION/SYMPTOM
,	O
who	O
presents	O
with	O
hypotension	CONDITION/SYMPTOM
,	O
drop	CONDITION/SYMPTOM
in	CONDITION/SYMPTOM
hematocrit	CONDITION/SYMPTOM
and	O
guaiac	CONDITION/SYMPTOM
positive	CONDITION/SYMPTOM
stools	CONDITION/SYMPTOM
"	O

She	O
reportedly	O
collapsed	EVENT
3	AMOUNT
times	AMOUNT
today	TIME

"Per	O
son,	O
patient	O
felt	O
lightheaded	CONDITION/SYMPTOM
every	O
time	O
she	O
stood	O
up	O
and	O
had	CONDITION/SYMPTOM
to	CONDITION/SYMPTOM
sit	CONDITION/SYMPTOM
back	CONDITION/SYMPTOM
down	CONDITION/SYMPTOM
to	O
the	LOCATION
floor	LOCATION
"	O

Denies	O
any	O
NSAID	DRUG
or	O
alcohol	DRUG
use	O

Denies	O
hematemesis	CONDITION/SYMPTOM

"Occasional	O
blood-tinged	CONDITION/SYMPTOM
stool	CONDITION/SYMPTOM
when	O
she	O
strains,	O
but	O
denies	O
hematochezia	CONDITION/SYMPTOM
"	O

Denies	O
any	O
fevers	CONDITION/SYMPTOM

"Denies	O
black	CONDITION/SYMPTOM
or	CONDITION/SYMPTOM
bloody	CONDITION/SYMPTOM
stools	CONDITION/SYMPTOM
,	O
but	O
stool	CONDITION/SYMPTOM
always	CONDITION/SYMPTOM
black	CONDITION/SYMPTOM
because	O
of	O
iron"	O

"Of	O
note,	O
patient	O
was	O
recently	O
admitted	O
and	O
discharged	O
on	O
2136-4-2	O
with	O
multifocal	CONDITION/SYMPTOM
pneumonia	CONDITION/SYMPTOM
"	O

"In	O
the	LOCATION
ED	LOCATION
,	O
initial	O
vitals	O
were	O
T98.3	MEASUREMENT
,	O
BP81/20	MEASUREMENT
,	O
HR79	MEASUREMENT
,	O
O2	MEASUREMENT
Sat	MEASUREMENT
100%	MEASUREMENT
on	MEASUREMENT
4L	MEASUREMENT
"	O

NG	EVENT
lavage	EVENT
was	O
negative	O

Patient	O
received	O
2	AMOUNT
units	AMOUNT
PRBC	DRUG
and	O
right	EVENT
IJ	EVENT
placed	O
for	O
persistent	CONDITION/SYMPTOM
hypotension	CONDITION/SYMPTOM

"	O
ROS	EVENT
The	O
patient	O
denies	O
any	O
fevers	CONDITION/SYMPTOM
,	O
chills	CONDITION/SYMPTOM
,	O
weight	CONDITION/SYMPTOM
change	CONDITION/SYMPTOM
,	O
nausea	CONDITION/SYMPTOM
,	O
vomiting	CONDITION/SYMPTOM
,	O
diarrhea	CONDITION/SYMPTOM
,	O
constipation	CONDITION/SYMPTOM
,	O
chest	CONDITION/SYMPTOM
pain	CONDITION/SYMPTOM
,	O
orthopnea	CONDITION/SYMPTOM
,	O
PND	CONDITION/SYMPTOM
,	O
lower	CONDITION/SYMPTOM
extremity	CONDITION/SYMPTOM
oedema	CONDITION/SYMPTOM
,	O
cough	CONDITION/SYMPTOM
,	O
urinary	CONDITION/SYMPTOM
frequency	CONDITION/SYMPTOM
,	O
urgency	CONDITION/SYMPTOM
,	O
dysuria	CONDITION/SYMPTOM
,	O
lightheadedness	CONDITION/SYMPTOM
,	O
gait	CONDITION/SYMPTOM
unsteadiness	CONDITION/SYMPTOM
,	O
focal	CONDITION/SYMPTOM
weakness	CONDITION/SYMPTOM
,	O
vision	CONDITION/SYMPTOM
changes	CONDITION/SYMPTOM
,	O
headache	CONDITION/SYMPTOM
,	O
rash	CONDITION/SYMPTOM
or	O
skin	CONDITION/SYMPTOM
changes	CONDITION/SYMPTOM
."	O

"HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
This	O
is	O
an	O
87	CONDITION/SYMPTOM
year	CONDITION/SYMPTOM
old	CONDITION/SYMPTOM
lady	CONDITION/SYMPTOM
with	O
a	O
PMH	O
of	O
diastolic	CONDITION/SYMPTOM
heart	CONDITION/SYMPTOM
failure	CONDITION/SYMPTOM
EF>75%	MEASUREMENT
,	O
severe	CONDITION/SYMPTOM
lung	CONDITION/SYMPTOM
disease	CONDITION/SYMPTOM
and	O
resultant	CONDITION/SYMPTOM
pulmonary	CONDITION/SYMPTOM
hypertension	CONDITION/SYMPTOM
,	O
T2DM	CONDITION/SYMPTOM
,	O
obesity	CONDITION/SYMPTOM
,	O
who	O
presents	O
from	O
home	O
with	O
hypoxia	CONDITION/SYMPTOM
and	O
worsening	O
somnolence	CONDITION/SYMPTOM
"	O

"Patient	O
reports	O
that	O
since	O
discharge	O
from	O
the	O
hospital	O
on	O
Saturday	TIME
11-21	O
,	O
she	O
has	O
had	O
persistent	O
increased	CONDITION/SYMPTOM
sputum	CONDITION/SYMPTOM
which	O
she	O
has	O
difficulty	CONDITION/SYMPTOM
coughing	CONDITION/SYMPTOM
up	CONDITION/SYMPTOM
"	O

She	O
feels	O
like	O
the	O
sputum	AMOUNT
gets	AMOUNT
caught	AMOUNT
in	AMOUNT
her	AMOUNT
throat	AMOUNT

She	O
denies	O
fever	CONDITION/SYMPTOM
or	O
chills	CONDITION/SYMPTOM

"She	O
denies	O
worsening	O
dyspnea	CONDITION/SYMPTOM
,	O
but	O
has	O
only	O
ambulated	O
in	O
her	LOCATION
house	LOCATION
as	O
she	O
hasn't	CONDITION/SYMPTOM
been	CONDITION/SYMPTOM
feeling	CONDITION/SYMPTOM
well	CONDITION/SYMPTOM
"	O

She	O
endorses	O
mild	CONDITION/SYMPTOM
orthopnea	CONDITION/SYMPTOM

She	O
denies	O
worsening	O
lower	CONDITION/SYMPTOM
extremity	CONDITION/SYMPTOM
edema	CONDITION/SYMPTOM

"Of	O
note,	O
patient	O
was	O
recently	O
admitted	O
for	O
hypoxia	CONDITION/SYMPTOM
with	O
CXR	EVENT
findings	O
of	O
a	O
LUL	LOCATION
"	O

"She	O
had	O
presented	O
to	O
her	O
cardiologist	ORGANIZATION
one	TIME
week	TIME
prior	TIME
to	TIME
initial	TIME
admission	TIME
with	O
complaints	O
of	O
worsening	O
dyspnea	CONDITION/SYMPTOM
and	O
increased	CONDITION/SYMPTOM
sputum	CONDITION/SYMPTOM
production	CONDITION/SYMPTOM
,	O
without	O
fever	CONDITION/SYMPTOM
or	O
leukocytosis	CONDITION/SYMPTOM
"	O

"At	O
that	O
time,	O
cardiologist	ORGANIZATION
felt	O
that	O
patient	O
was	O
having	O
an	O
acute	CONDITION/SYMPTOM
flare	CONDITION/SYMPTOM
of	O
her	O
chronic	CONDITION/SYMPTOM
bronchitis	CONDITION/SYMPTOM
,	O
and	O
placed	O
her	O
on	O
a	O
one	AMOUNT
week	AMOUNT
course	O
of	O
levofloxacin	DRUG
"	O

A	O
CXR	EVENT
was	O
performed	O
at	O
the	O
time	O
to	O
rule	O
out	O
pneumonia	CONDITION/SYMPTOM
which	O
was	O
negative	O
for	O
consolidation	O

"She	O
followed	O
up	O
with	O
the	O
cardiologist	ORGANIZATION
NP	ORGANIZATION
one	TIME
week	TIME
later	TIME
,	O
and	O
was	O
found	O
to	O
have	O
O2Sats	MEASUREMENT
ranging	MEASUREMENT
from	MEASUREMENT
68-80%	MEASUREMENT
on	MEASUREMENT
3L	MEASUREMENT
NC	MEASUREMENT
baseline	MEASUREMENT
,	O
home	DRUG
oxygen	DRUG
"	O

She	O
continued	O
to	O
be	O
afebrile	CONDITION/SYMPTOM
without	O
leukocytosis	CONDITION/SYMPTOM
but	O
reported	O
no	CONDITION/SYMPTOM
improvement	CONDITION/SYMPTOM
in	CONDITION/SYMPTOM
sputum	CONDITION/SYMPTOM
production	CONDITION/SYMPTOM
or	O
dyspnea	CONDITION/SYMPTOM

She	O
was	O
sent	O
to	O
the	LOCATION
ER	LOCATION
where	O
a	O
repeat	O
CXR	EVENT
showed	O
bilateral	CONDITION/SYMPTOM
upper	CONDITION/SYMPTOM
lobe	CONDITION/SYMPTOM
opacities	CONDITION/SYMPTOM
concerning	O
for	O
pneumonia	CONDITION/SYMPTOM

She	O
was	O
given	O
ceftriaxone	DRUG
and	O
azithromycin	DRUG
and	O
admitted	O
to	O
the	ORGANIZATION
medicine	ORGANIZATION
service	ORGANIZATION

"	O
Antibiotics	DRUG
were	O
not	O
continued	O
as	O
patient	O
was	O
afebrile	CONDITION/SYMPTOM
,	O
without	CONDITION/SYMPTOM
cough	CONDITION/SYMPTOM
or	O
leukocytosis	CONDITION/SYMPTOM
"	O

Right	LOCATION
lower	LOCATION
extremity	LOCATION
ultrasound	EVENT
was	O
negative	O
for	O
DVT	CONDITION/SYMPTOM

Patient	O
was	O
discharged	O
home	LOCATION
as	O
her	O
oxygen	EVENT
saturations	EVENT
returned	EVENT
to	EVENT
baseline	EVENT
on	O
home	LOCATION
3L	AMOUNT
NC	DRUG

Name	O
NI	O
son	O
reports	O
that	O
patient	O
had	O
BCG	DRUG
